"Time","Outer Diameter","Inner Diameter"
"64.61800003051758","202.86363636363637","162.3181818181818"
"65.10199999809265","202.9090909090909","162.36363636363637"
"65.61500000953674","203.0","162.5909090909091"
"66.10699987411499","203.0909090909091","162.5909090909091"
"66.61999988555908","203.3181818181818","162.63636363636363"
"67.11899995803833","203.3913043478261","163.7826086956522"
"67.61299991607666","200.94444444444446","164.16666666666666"
"68.12099981307983","201.35294117647058","164.05555555555554"
"68.60800004005432","200.68421052631578","163.94444444444446"
"69.11399984359741","201.47058823529412","164.16666666666666"
"69.62199997901917","201.58823529411765","163.68421052631578"
"70.12399983406067","201.875","163.52631578947367"
"70.61899995803833","201.58823529411765","163.68421052631578"
"71.11299991607666","201.76470588235293","163.8421052631579"
"71.62599992752075","201.76470588235293","163.73684210526315"
"72.13199996948242","201.88235294117646","163.78947368421052"
"72.63299989700317","202.23529411764707","163.75"
"73.13299989700317","202.35294117647058","164.1578947368421"
"73.61699986457825","202.35294117647058","164.1"
"74.12399983406067","202.35294117647058","164.42105263157896"
"74.61699986457825","202.41176470588235","164.52631578947367"
"75.12899994850159","202.23529411764707","164.61111111111111"
"75.62099981307983","202.2941176470588","164.3684210526316"
"76.12299990653992","202.2941176470588","164.42105263157896"
"76.63399982452393","202.2941176470588","164.3684210526316"
"77.13299989700317","201.68421052631578","164.52631578947367"
"77.62199997901917","202.0","164.52631578947367"
"78.12800002098083","202.0","164.52631578947367"
"78.63299989700317","202.0","164.47368421052633"
"79.12599992752075","202.41176470588235","164.42105263157896"
"79.64299988746643","202.47058823529412","164.47368421052633"
"80.12999987602234","202.8125","164.57894736842104"
"80.62599992752075","202.75","164.52631578947367"
"81.13299989700317","202.52941176470588","164.6315789473684"
"81.63800001144409","202.52941176470588","164.57894736842104"
"82.13199996948242","202.52941176470588","164.47368421052633"
"82.64999985694885","202.8125","164.57894736842104"
"83.15199995040894","202.11111111111111","164.61111111111111"
"83.63699984550476","202.0","164.26315789473685"
"84.14299988746643","202.11764705882354","163.75"
"84.63599991798401","201.6315789473684","163.78947368421052"
"85.14599990844727","202.76470588235293","163.89473684210526"
"85.65599989891052","203.05882352941177","164.0"
"86.15400004386902","203.05882352941177","164.26315789473685"
"86.64299988746643","203.0","164.26315789473685"
"87.15599989891052","203.05882352941177","164.33333333333334"
"87.64399981498718","203.11764705882354","164.21052631578948"
"88.15299987792969","203.11764705882354","164.05263157894737"
"88.65899991989136","203.1875","164.21052631578948"
"89.15699982643127","203.0","164.1578947368421"
"89.66400003433228","202.46666666666667","164.26315789473685"
"90.16499996185303","203.1875","164.42105263157896"
"90.6579999923706","202.88235294117646","164.52631578947367"
"91.14999985694885","202.94117647058823","164.57894736842104"
"91.65599989891052","203.05882352941177","164.47368421052633"
"92.16699981689453","203.11764705882354","164.52631578947367"
"92.65999984741211","203.1764705882353","164.57894736842104"
"93.16999983787537","203.1764705882353","164.68421052631578"
"93.65400004386902","203.11764705882354","164.6315789473684"
"94.16299986839294","203.23529411764707","165.0"
"94.66799998283386","203.64705882352942","164.2"
"95.16699981689453","204.0","161.23809523809524"
"95.67199993133545","202.94117647058823","164.35"
"96.17400002479553","203.1764705882353","164.73684210526315"
"96.65999984741211","205.4090909090909","163.5"
"97.17799997329712","203.33333333333334","164.0"
"97.67400002479553","205.71428571428572","163.42857142857142"
"98.17400002479553","206.0","163.9047619047619"
"98.67799997329712","206.13636363636363","164.5"
"99.17199993133545","204.66666666666666","160.14285714285714"
"99.68299984931946","199.125","157.91304347826087"
"100.1729998588562","190.23809523809524","144.8"
"100.6729998588562","186.23809523809524","140.33333333333334"
"101.1819999217987","183.0","140.41176470588235"
"101.68499994277954","182.66666666666666","136.61904761904762"
"102.18799996376038","181.95238095238096","136.28571428571428"
"102.67599987983704","181.0952380952381","133.28571428571428"
"103.1859998703003","175.3125","134.94117647058823"
"103.68799996376038","169.2941176470588","128.72222222222223"
"104.18899989128113","167.88235294117646","124.63157894736842"
"104.67599987983704","163.47058823529412","118.38095238095238"
"105.18400001525879","160.8235294117647","114.23809523809524"
"105.68499994277954","159.58823529411765","112.95238095238095"
"106.18799996376038","158.77777777777777","112.2"
"106.68499994277954","158.35294117647058","111.7"
"107.18799996376038","157.11764705882354","110.55"
"107.67999982833862","156.1764705882353","109.3"
"108.17799997329712","155.35294117647058","108.2"
"108.67999982833862","154.11111111111111","107.25"
"109.18899989128113","153.33333333333334","105.57894736842105"
"109.68799996376038","152.1875","104.47368421052632"
"110.18899989128113","151.3684210526316","103.89473684210526"
"110.68099999427795","151.64705882352942","103.3157894736842"
"111.1859998703003","151.41176470588235","101.2"
"111.6949999332428","150.61111111111111","100.7"
"112.1819999217987","150.47058823529412","100.0"
"112.68499994277954","148.66666666666666","98.15"
"113.19199991226196","146.64705882352942","94.3"
"113.68299984931946","145.3684210526316","93.8"
"114.19599986076355","146.22222222222223","94.45"
"114.68499994277954","146.8235294117647","95.1"
"115.18499994277954","146.8421052631579","98.52631578947368"
"115.7039999961853","147.55555555555554","99.5"
"116.20099997520447","148.55555555555554","101.83333333333333"
"116.69099998474121","151.4375","104.72222222222223"
"117.19400000572205","151.375","104.55555555555556"
"117.68499994277954","147.77777777777777","98.83333333333333"
"118.2059998512268","146.88235294117646","97.44444444444444"
"118.69999980926514","145.1764705882353","96.66666666666667"
"119.19199991226196","142.52941176470588","90.8"
"119.69299983978271","142.23529411764707","90.4"
"120.19400000572205","142.05882352941177","90.0"
"120.70199990272522","141.55555555555554","90.2"
"121.19999980926514","140.58823529411765","89.95"
"121.68799996376038","139.31578947368422","87.65"
"122.19799995422363","136.83333333333334","83.55"
"122.6949999332428","135.45","82.8"
"123.19400000572205","135.57894736842104","82.35"
"123.69599986076355","135.3684210526316","81.9"
"124.20099997520447","133.3","79.8"
"124.70199990272522","132.73684210526315","78.85"
"125.20700001716614","132.9","79.35"
"125.69599986076355","134.0","79.95"
"126.20700001716614","134.10526315789474","80.1"
"126.69899988174438","131.73684210526315","77.2"
"127.20899987220764","130.95238095238096","77.10526315789474"
"127.70299983024597","131.8","77.89473684210526"
"128.19999980926514","132.6","78.4"
"128.71399998664856","133.05263157894737","78.8"
"129.21000003814697","130.0952380952381","74.66666666666667"
"129.70099997520447","129.61904761904762","75.0"
"130.20700001716614","130.0952380952381","75.73684210526316"
"130.7059998512268","131.05","76.57894736842105"
"131.20700001716614","130.8095238095238","76.4"
"131.72099995613098","128.66666666666666","72.72222222222223"
"132.22199988365173","128.04761904761904","71.72222222222223"
"132.71000003814697","128.8095238095238","72.88888888888889"
"133.21299982070923","129.66666666666666","73.89473684210526"
"133.72599983215332","130.9047619047619","75.95"
"134.21599984169006","129.85714285714286","74.05"
"134.72499990463257","128.28571428571428","71.77777777777777"
"135.21299982070923","128.8095238095238","72.27777777777777"
"135.72199988365173","129.61904761904762","73.61111111111111"
"136.2149999141693","130.47619047619048","74.55555555555556"
"136.72299981117249","130.71428571428572","74.63157894736842"
"137.2279999256134","128.0952380952381","71.0"
"137.73399996757507","127.61904761904762","70.94117647058823"
"138.2189998626709","128.61904761904762","72.05882352941177"
"138.72299981117249","130.45","73.83333333333333"
"139.22399997711182","131.85714285714286","75.95"
"139.72699999809265","132.75","76.9"
"140.22199988365173","130.0","73.05263157894737"
"140.7189998626709","128.45","71.82352941176471"
"141.22299981117249","128.47619047619048","70.84210526315789"
"141.73099994659424","129.66666666666666","72.10526315789474"
"142.22299981117249","130.66666666666666","73.33333333333333"
"142.7389998435974","131.61904761904762","75.15789473684211"
"143.2279999256134","131.78947368421052","75.36842105263158"
"143.72899985313416","129.28571428571428","73.2"
"144.2389998435974","128.76190476190476","71.5625"
"144.72899985313416","129.28571428571428","72.16666666666667"
"145.22599983215332","130.1904761904762","73.70588235294117"
"145.73099994659424","131.33333333333334","75.10526315789474"
"146.23599982261658","132.25","75.04761904761905"
"146.73099994659424","133.28571428571428","77.10526315789474"
"147.24699997901917","133.9047619047619","78.10526315789474"
"147.7369999885559","132.8095238095238","76.35"
"148.24699997901917","129.66666666666666","74.75"
"148.73300004005432","129.65","74.88235294117646"
"149.23300004005432","131.1","74.94444444444444"
"149.7389998435974","132.76190476190476","76.7"
"150.24599981307983","135.2","79.4"
"150.75099992752075","137.35","81.57142857142857"
"151.23799991607666","138.0","82.3"
"151.731999874115","133.77777777777777","77.94444444444444"
"152.23399996757507","133.94444444444446","76.94444444444444"
"152.7519998550415","134.55","78.52631578947368"
"153.25","135.8","79.4"
"153.73599982261658","136.61904761904762","81.3157894736842"
"154.23799991607666","137.8095238095238","82.47368421052632"
"154.75","138.95","83.2"
"155.2369999885559","138.8095238095238","83.94444444444444"
"155.75799989700317","135.33333333333334","77.0"
"156.2539999485016","133.35","76.70588235294117"
"156.75099992752075","133.61904761904762","75.78947368421052"
"157.24899983406067","134.42857142857142","75.73684210526316"
"157.74599981307983","135.42857142857142","77.10526315789474"
"158.25799989700317","136.71428571428572","78.52941176470588"
"158.75499987602234","137.52380952380952","81.94444444444444"
"159.2630000114441","138.28571428571428","82.66666666666667"
"159.7630000114441","136.57142857142858","77.72222222222223"
"160.25300002098083","134.04761904761904","76.0"
"160.760999917984","134.25","76.94736842105263"
"161.2630000114441","135.42857142857142","77.10526315789474"
"161.76799988746643","136.7","78.26315789473684"
"162.25","137.8095238095238","81.05"
"162.76899981498718","139.0","82.89473684210526"
"163.27099990844727","139.10526315789474","83.83333333333333"
"163.7630000114441","139.75","83.94444444444444"
"164.27099990844727","135.9047619047619","79.72222222222223"
"164.77199983596802","133.8095238095238","75.55555555555556"
"165.26799988746643","134.35","76.27777777777777"
"165.75999999046326","135.5","78.21052631578948"
"166.25899982452393","136.65","79.82352941176471"
"166.76399993896484","138.05","80.94736842105263"
"167.26600003242493","139.2","81.52631578947368"
"167.7630000114441","140.0","83.94736842105263"
"168.25899982452393","140.5","84.21052631578948"
"168.76799988746643","138.15","82.47058823529412"
"169.2739999294281","135.3","79.17647058823529"
"169.76799988746643","135.6315789473684","79.47058823529412"
"170.27699995040894","136.65","81.05263157894737"
"170.7630000114441","137.85","81.55555555555556"
"171.2779998779297","139.35","83.88888888888889"
"171.7649998664856","140.2","85.75"
"172.2699999809265","141.45","86.47058823529412"
"172.77699995040894","141.68421052631578","88.22222222222223"
"173.26699995994568","142.75","88.42105263157895"
"173.78199982643127","141.1","87.61111111111111"
"174.27699995040894","137.55","81.29411764705883"
"174.77099990844727","137.23809523809524","81.41176470588235"
"175.2829999923706","138.45","82.05555555555556"
"175.78900003433228","140.0","83.36842105263158"
"176.27499985694885","141.4","85.05"
"176.77499985694885","143.1","88.66666666666667"
"177.27499985694885","144.4","90.21052631578948"
"177.78900003433228","146.25","92.36842105263158"
"178.27999997138977","147.95","94.42105263157895"
"178.77699995040894","149.05","96.3157894736842"
"179.27999997138977","150.25","97.63157894736842"
"179.77900004386902","150.55","99.11764705882354"
"180.27900004386902","146.91666666666666","92.0"
"180.79199981689453","144.625","88.54166666666667"
"181.28600001335144","143.75","88.5"
"181.77900004386902","144.7","90.47058823529412"
"182.2849998474121","146.15","92.21052631578948"
"182.7829999923706","147.0","94.52941176470588"
"183.28900003433228","147.95","95.88235294117646"
"183.79499983787537","148.8","97.11764705882354"
"184.2960000038147","149.35","97.29411764705883"
"184.7869999408722","149.75","96.55"
"185.29299998283386","150.45","99.05263157894737"
"185.80299997329712","150.7","97.55"
"186.3019998073578","150.8","97.7"
"186.80299997329712","148.85","97.83333333333333"
"187.29999995231628","143.0","88.05"
"187.80799984931946","141.65","87.70588235294117"
"188.29399991035461","141.75","87.47368421052632"
"188.78999996185303","142.95","89.3157894736842"
"189.30599999427795","144.2","90.89473684210526"
"189.79999995231628","145.5","92.94736842105263"
"190.30499982833862","147.0","94.57894736842105"
"190.8019998073578","147.3684210526316","95.78947368421052"
"191.29999995231628","148.55","97.26315789473684"
"191.8109998703003","149.2","98.47368421052632"
"192.30399990081787","149.8","100.0"
"192.79699993133545","149.68421052631578","99.94117647058823"
"193.3109998703003","150.6","100.11111111111111"
"193.8069999217987","150.65","100.27777777777777"
"194.30399990081787","150.9","100.23529411764706"
"194.81200003623962","150.5","98.77777777777777"
"195.29900002479553","144.2","91.10526315789474"
"195.80299997329712","141.8","88.0"
"196.30599999427795","142.3","87.73684210526316"
"196.82099986076355","143.45","89.6842105263158"
"197.30399990081787","145.25","91.83333333333333"
"197.80799984931946","147.1","94.0"
"198.30299997329712","148.85","97.66666666666667"
"198.80999994277954","149.7","98.38888888888889"
"199.30999994277954","150.4","98.95238095238095"
"199.80799984931946","150.8","99.25"
"200.32200002670288","150.75","99.25"
"200.81799983978271","144.85714285714286","92.73684210526316"
"201.32200002670288","142.0","88.70588235294117"
"201.8159999847412","141.9047619047619","88.0"
"202.3159999847412","143.0","90.26315789473684"
"202.8109998703003","144.1904761904762","92.05882352941177"
"203.32399988174438","145.6","93.84210526315789"
"203.82799983024597","146.52380952380952","95.3157894736842"
"204.31799983978271","147.8","97.05"
"204.8289999961853","148.2","96.38888888888889"
"205.33200001716614","145.57894736842104","91.94117647058823"
"205.82399988174438","141.1904761904762","88.85714285714286"
"206.3309998512268","141.95","90.3125"
"206.82499980926514","142.66666666666666","91.33333333333333"
"207.32599997520447","144.04761904761904","93.5"
"207.82699990272522","145.9","94.73333333333333"
"208.33599996566772","146.47368421052633","95.375"
"208.82799983024597","147.33333333333334","96.1875"
"209.33799982070923","144.35","92.25"
"209.8329999446869","141.15","88.14285714285714"
"210.33699989318848","142.33333333333334","88.6"
"210.82599997520447","143.35","91.5625"
"211.3289999961853","144.75","92.06666666666666"
"211.84099984169006","145.8095238095238","93.53333333333333"
"212.33200001716614","147.25","94.84210526315789"
"212.83899998664856","147.85714285714286","93.83333333333333"
"213.33500003814697","148.1","93.83333333333333"
"213.82699990272522","142.89473684210526","88.76470588235294"
"214.33500003814697","142.14285714285714","88.23529411764706"
"214.84299993515015","143.2","89.1875"
"215.32799983024597","144.45","91.2"
"215.84099984169006","146.05","93.13333333333334"
"216.34099984169006","147.1","93.75"
"216.84599995613098","147.61904761904762","95.26666666666667"
"217.3329999446869","147.95","93.27777777777777"
"217.83899998664856","143.75","90.58823529411765"
"218.34500002861023","142.1","89.33333333333333"
"218.83899998664856","143.05","89.66666666666667"
"219.33899998664856","144.6","91.6470588235294"
"219.84899997711182","146.0","93.52941176470588"
"220.33899998664856","147.55","95.8125"
"220.84099984169006","148.38095238095238","94.89473684210526"
"221.34999990463257","149.45","96.4"
"221.84299993515015","149.4","96.2"
"222.34699988365173","143.8","91.0"
"222.83799982070923","143.55","89.92857142857143"
"223.3529999256134","144.35","90.94117647058823"
"223.85599994659424","145.71428571428572","93.70588235294117"
"224.35199999809265","147.45","94.0"
"224.8619999885559","148.28571428571428","95.94736842105263"
"225.34299993515015","149.5","96.38888888888889"
"225.85199999809265","150.1","97.27777777777777"
"226.356999874115","150.47368421052633","97.76470588235294"
"226.84799981117249","144.57894736842104","90.65"
"227.3529999256134","144.15","89.0"
"227.85899996757507","144.66666666666666","90.88235294117646"
"228.36099982261658","146.3","91.73684210526316"
"228.86099982261658","147.85","93.52941176470588"
"229.3619999885559","149.25","95.61111111111111"
"229.85999989509583","150.05","96.9375"
"230.36099982261658","150.8","98.05882352941177"
"230.8619999885559","151.2","99.38888888888889"
"231.3659999370575","148.15","95.44444444444444"
"231.85999989509583","144.75","89.33333333333333"
"232.3659999370575","145.33333333333334","91.66666666666667"
"232.85999989509583","146.65","92.1875"
"233.356999874115","147.95238095238096","95.2"
"233.86800003051758","149.6","97.94444444444444"
"234.37599992752075","150.55","97.0625"
"234.86800003051758","151.2","99.1875"
"235.37399983406067","151.8095238095238","99.47619047619048"
"235.87800002098083","152.25","100.52380952380952"
"236.3639998435974","152.35","100.76190476190476"
"236.87599992752075","150.35","96.55555555555556"
"237.3769998550415","146.83333333333334","90.95833333333333"
"237.88199996948242","145.9","91.53333333333333"
"238.37299990653992","147.0","92.5"
"238.87399983406067","148.45","94.3529411764706"
"239.36800003051758","150.0","96.52380952380952"
"239.88199996948242","151.3","97.41176470588235"
"240.36899995803833","152.4","99.47058823529412"
"240.8880000114441","153.4","99.41176470588235"
"241.3899998664856","153.75","103.42105263157895"
"241.88299989700317","153.94736842105263","104.05263157894737"
"242.375","155.0","103.23809523809524"
"242.875","155.2","103.33333333333333"
"243.37599992752075","152.15","100.11764705882354"
"243.8789999485016","148.70833333333334","92.70833333333333"
"244.375","148.58333333333334","92.25"
"244.87800002098083","149.5","93.875"
"245.3789999485016","150.0","95.17647058823529"
"245.88299989700317","151.45","98.4375"
"246.3949999809265","152.95","99.45"
"246.8789999485016","154.3","102.44444444444444"
"247.39199995994568","154.65","102.29411764705883"
"247.88499999046326","154.95","103.41176470588235"
"248.38699984550476","155.5","105.25"
"248.8949999809265","155.8","107.41176470588235"
"249.3949999809265","156.2","106.3529411764706"
"249.88899993896484","154.15","104.3125"
"250.38499999046326","149.7","100.5"
"250.8880000114441","146.22727272727272","94.21052631578948"
"251.40499997138977","150.33333333333334","104.57142857142857"
"251.90400004386902","148.85","90.36842105263158"
"252.40100002288818","151.5","105.77272727272727"
"252.89599990844727","153.2608695652174","104.0"
"253.39999985694885","152.55","110.625"
"253.89199995994568","153.71428571428572","99.38095238095238"
"254.4079999923706","152.65","100.3"
"254.90100002288818","153.85","103.8125"
"255.39399981498718","154.55","101.88888888888889"
"255.90100002288818","154.75","105.4"
"256.4059998989105","155.1","105.22222222222223"
"256.9159998893738","155.45","105.11764705882354"
"257.396999835968","155.85","106.0"
"257.90499997138977","155.4","105.33333333333333"
"258.4099998474121","149.9","98.05882352941177"
"258.90199995040894","148.70833333333334","93.0"
"259.4119999408722","147.77272727272728","95.0952380952381"
"259.9010000228882","148.6","96.85"
"260.40499997138977","150.05","98.46666666666667"
"260.9029998779297","151.3","100.58823529411765"
"261.4189999103546","152.55","102.94736842105263"
"261.91799998283386","153.35","103.75"
"262.4069998264313","154.35","105.61111111111111"
"262.9229998588562","154.7","105.88235294117646"
"263.41999983787537","155.2","105.94444444444444"
"263.9119999408722","155.9","106.16666666666667"
"264.41999983787537","156.0","106.15789473684211"
"264.9189999103546","156.05","108.52631578947368"
"265.4189999103546","156.15","107.11111111111111"
"265.9140000343323","156.25","107.6"
"266.4269998073578","156.2","107.21052631578948"
"266.9189999103546","156.35","107.55555555555556"
"267.4299998283386","156.3","107.57894736842105"
"267.9210000038147","156.3","107.6842105263158"
"268.41699981689453","156.0","107.66666666666667"
"268.9299998283386","152.2","102.0"
"269.42199993133545","147.25","95.47368421052632"
"269.9210000038147","146.7","94.25"
"270.43299984931946","147.1","95.625"
"270.9159998893738","148.5","97.6875"
"271.4279999732971","150.35","99.73333333333333"
"271.9319999217987","152.3","103.73684210526316"
"272.4319999217987","153.9","105.0"
"272.9299998283386","155.15","107.16666666666667"
"273.4229998588562","156.1","108.04761904761905"
"273.93099999427795","157.05","109.14285714285714"
"274.4319999217987","157.45","110.33333333333333"
"274.94199991226196","157.7","110.66666666666667"
"275.4399998188019","157.42105263157896","113.625"
"275.9229998588562","155.05","106.9047619047619"
"276.4370000362396","149.5","99.72222222222223"
"276.9389998912811","149.42105263157896","98.375"
"277.4279999732971","149.85","100.82352941176471"
"277.94400000572205","150.75","101.33333333333333"
"278.43299984931946","151.85","105.0"
"278.9470000267029","152.8","106.55555555555556"
"279.4389998912811","153.8","108.11111111111111"
"279.9519999027252","154.25","108.35"
"280.4399998188019","155.0","108.9"
"280.9470000267029","154.75","109.47368421052632"
"281.4449999332428","149.85","100.31818181818181"
"281.9379999637604","147.5","98.75"
"282.4519999027252","148.33333333333334","98.75"
"282.9399998188019","149.3","100.375"
"283.45099997520447","150.65","102.52941176470588"
"283.94400000572205","151.9","105.5625"
"284.4429998397827","152.85","106.52941176470588"
"284.95499992370605","153.75","107.22222222222223"
"285.460000038147","154.35","108.52631578947368"
"285.94400000572205","154.45","108.57894736842105"
"286.44799995422363","148.65","97.94117647058823"
"286.94999980926514","148.3","97.0"
"287.4519999027252","149.2","98.3125"
"287.9539999961853","150.55","100.52941176470588"
"288.4559998512268","151.95","103.61111111111111"
"288.9649999141693","153.1","104.77777777777777"
"289.44599986076355","153.75","105.3157894736842"
"289.9470000267029","152.2","103.61111111111111"
"290.45899987220764","147.76190476190476","96.70588235294117"
"290.9670000076294","148.8","96.53846153846153"
"291.4519999027252","149.8","99.4375"
"291.94999980926514","150.75","100.29411764705883"
"292.47000002861023","151.9","102.0"
"292.95099997520447","152.8","103.15789473684211"
"293.45099997520447","153.35","104.375"
"293.96399998664856","153.5","105.4375"
"294.4619998931885","149.2","96.77777777777777"
"294.9519999027252","147.45","96.25"
"295.46599984169006","148.94736842105263","97.33333333333333"
"295.95899987220764","149.65","99.0"
"296.46599984169006","150.9","101.41176470588235"
"296.9739999771118","152.2","103.6842105263158"
"297.470999956131","153.35","105.88888888888889"
"297.97699999809265","154.4","107.05263157894737"
"298.4609999656677","155.05","106.9"
"298.9759998321533","155.4","108.61111111111111"
"299.46399998664856","153.4","104.78947368421052"
"299.9609999656677","148.65","95.94736842105263"
"300.47899985313416","148.95","97.15"
"300.97699999809265","150.25","99.625"
"301.47000002861023","150.25","99.625"
"301.9830000400543","150.25","99.625"
"302.4830000400543","150.25","99.625"
"302.981999874115","150.25","99.625"
"303.4649999141693","150.25","99.625"
"303.9670000076294","150.25","99.625"
